Departamento;Distrito;Provincia;numero_casos;ocntrol1;Texto_casos;Texto_casos_confirmados;Texto_muertes;texto_Titulo;Año;Eventos o daños;Ubigeo;Actualizado;Actualizado hasta la SE;ambito;anoubigeo;Año seleccionado;CAP_DIST;CD_DEPA;CD_DIST;CD_PROV;cod_disa;COD_REG;condpobrez;Decil de incidencia acumulada;departam;disa;disa15;distrito;Eventos (grupo);Eventos o daños filtro;fe_proc;FEC_ING;Filtro Mapa ;frontera;FUENTE;GLOBALID;Id;Incidencia acumulada.;Incidencia semanal;mm;numero_casos _confirmados;numero_muertes;Peru;priorizado;provincia;qpobreza;Reg Nat;reg_geogra;reg_natu;Semana;ubiprov;ADOLECENTE;ADULTO;ADULTO_MAY;Calculo2;Calculo3;Casos;Casos acumulados;Casos confirmados acumulados;Casos Dis/Depto;cuartilTDIS;Defunciones;Defunciones acumuladas;DIS_C;DIS_P;DIS_P_ACUM;e0;e1_4;e5_mas;factorPoblacion;friaje;Geometría;gestantes;indigena;JOVEN;Latalidad (%);mancomunidad;Max año disponible;maxyear;mef;men_15;men_29d;men_5;MORTAL_C;MORTAL_P;nacidos;NINOS;OBJECTID;POB2;pobtot;propo_posit;Referencia;SelectMorbilidad;SHAPE.AREA;SHAPE.LEN;SiCasoacum;siMax;TASA ACUMULADA;Texto2;Texto3 ;vraem
HUANUCO;JOSE CRESPO Y CASTILLO;LEONCIO PRADO;0 caso ;100604;, LEONCIO PRADO, HUANUCO;, LEONCIO PRADO, HUANUCO;, LEONCIO PRADO, HUANUCO;Situación actual de Zika. semana epidemiológica ;2018;Zika;100604;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2018100604;FALSO;AUCAYACU;10;100604;1006;10;10;No Pobre;;Huanuco;Huanuco;0;Jose Crespo Y Castillo;Metaxénicas;Zika;5/01/2021 16:40;3/05/2019;FALSO;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{6046235F-B7E8-46EF-B0E2-B3777215BBEA};39;0;0;3.92018E+13;0 caso ;0 defunción ;999999;;Leoncio Prado;Regular;SELVA;Sierra central;Selva;17;1006;;;;;;0;0;0;13895;;0;0;0;0;0;597;2274;34572;100000;0;Polygon;1437;0;;;;2020;2018;9668;9957;82;2871;0;0;1056;;4757;891812;37443;;0;1;0,123194455;2,958,654,605;1;0;0;;0;0
HUANUCO;JOSE CRESPO Y CASTILLO;LEONCIO PRADO;0 caso ;100604;, LEONCIO PRADO, HUANUCO;, LEONCIO PRADO, HUANUCO;, LEONCIO PRADO, HUANUCO;Situación actual de Zika. semana epidemiológica ;2018;Zika;100604;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2018100604;FALSO;AUCAYACU;10;100604;1006;10;10;No Pobre;;Huanuco;Huanuco;0;Jose Crespo Y Castillo;Metaxénicas;Zika;5/01/2021 16:40;3/05/2019;FALSO;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{6046235F-B7E8-46EF-B0E2-B3777215BBEA};39;0;0;3.92018E+13;0 caso ;0 defunción ;999999;;Leoncio Prado;Regular;SELVA;Sierra central;Selva;16;1006;;;;;;0;0;0;13895;;0;0;0;0;0;597;2274;34572;100000;0;Polygon;1437;0;;;;2020;2018;9668;9957;82;2871;0;0;1056;;4757;891812;37443;;0;1;0,123194455;2,958,654,605;1;0;0;;0;0
HUANUCO;JOSE CRESPO Y CASTILLO;LEONCIO PRADO;0 caso ;100604;, LEONCIO PRADO, HUANUCO;, LEONCIO PRADO, HUANUCO;, LEONCIO PRADO, HUANUCO;Situación actual de Zika. semana epidemiológica ;2018;Zika;100604;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2018100604;FALSO;AUCAYACU;10;100604;1006;10;10;No Pobre;;Huanuco;Huanuco;0;Jose Crespo Y Castillo;Metaxénicas;Zika;5/01/2021 16:40;3/05/2019;FALSO;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{6046235F-B7E8-46EF-B0E2-B3777215BBEA};39;0;0;3.92018E+13;0 caso ;0 defunción ;999999;;Leoncio Prado;Regular;SELVA;Sierra central;Selva;15;1006;;;;;;0;0;0;13895;;0;0;0;0;0;597;2274;34572;100000;0;Polygon;1437;0;;;;2020;2018;9668;9957;82;2871;0;0;1056;;4757;891812;37443;;0;1;0,123194455;2,958,654,605;1;0;0;;0;0
HUANUCO;JOSE CRESPO Y CASTILLO;LEONCIO PRADO;0 caso ;100604;, LEONCIO PRADO, HUANUCO;, LEONCIO PRADO, HUANUCO;, LEONCIO PRADO, HUANUCO;Situación actual de Zika. semana epidemiológica ;2018;Zika;100604;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2018100604;FALSO;AUCAYACU;10;100604;1006;10;10;No Pobre;;Huanuco;Huanuco;0;Jose Crespo Y Castillo;Metaxénicas;Zika;5/01/2021 16:40;3/05/2019;FALSO;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{6046235F-B7E8-46EF-B0E2-B3777215BBEA};39;0;0;3.92018E+13;0 caso ;0 defunción ;999999;;Leoncio Prado;Regular;SELVA;Sierra central;Selva;14;1006;;;;;;0;0;0;13895;;0;0;0;0;0;597;2274;34572;100000;0;Polygon;1437;0;;;;2020;2018;9668;9957;82;2871;0;0;1056;;4757;891812;37443;;0;1;0,123194455;2,958,654,605;1;0;0;;0;0
HUANUCO;JOSE CRESPO Y CASTILLO;LEONCIO PRADO;0 caso ;100604;, LEONCIO PRADO, HUANUCO;, LEONCIO PRADO, HUANUCO;, LEONCIO PRADO, HUANUCO;Situación actual de Zika. semana epidemiológica ;2018;Zika;100604;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2018100604;FALSO;AUCAYACU;10;100604;1006;10;10;No Pobre;;Huanuco;Huanuco;0;Jose Crespo Y Castillo;Metaxénicas;Zika;5/01/2021 16:40;3/05/2019;FALSO;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{6046235F-B7E8-46EF-B0E2-B3777215BBEA};39;0;0;3.92018E+13;0 caso ;0 defunción ;999999;;Leoncio Prado;Regular;SELVA;Sierra central;Selva;13;1006;;;;;;0;0;0;13895;;0;0;0;0;0;597;2274;34572;100000;0;Polygon;1437;0;;;;2020;2018;9668;9957;82;2871;0;0;1056;;4757;891812;37443;;0;1;0,123194455;2,958,654,605;1;0;0;;0;0
HUANUCO;JOSE CRESPO Y CASTILLO;LEONCIO PRADO;0 caso ;100604;, LEONCIO PRADO, HUANUCO;, LEONCIO PRADO, HUANUCO;, LEONCIO PRADO, HUANUCO;Situación actual de Zika. semana epidemiológica ;2018;Zika;100604;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2018100604;FALSO;AUCAYACU;10;100604;1006;10;10;No Pobre;;Huanuco;Huanuco;0;Jose Crespo Y Castillo;Metaxénicas;Zika;5/01/2021 16:40;3/05/2019;FALSO;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{6046235F-B7E8-46EF-B0E2-B3777215BBEA};39;0;0;3.92018E+13;0 caso ;0 defunción ;999999;;Leoncio Prado;Regular;SELVA;Sierra central;Selva;12;1006;;;;;;0;0;0;13895;;0;0;0;0;0;597;2274;34572;100000;0;Polygon;1437;0;;;;2020;2018;9668;9957;82;2871;0;0;1056;;4757;891812;37443;;0;1;0,123194455;2,958,654,605;1;0;0;;0;0
HUANUCO;JOSE CRESPO Y CASTILLO;LEONCIO PRADO;0 caso ;100604;, LEONCIO PRADO, HUANUCO;, LEONCIO PRADO, HUANUCO;, LEONCIO PRADO, HUANUCO;Situación actual de Zika. semana epidemiológica ;2018;Zika;100604;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2018100604;FALSO;AUCAYACU;10;100604;1006;10;10;No Pobre;;Huanuco;Huanuco;0;Jose Crespo Y Castillo;Metaxénicas;Zika;5/01/2021 16:40;3/05/2019;FALSO;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{6046235F-B7E8-46EF-B0E2-B3777215BBEA};39;0;0;3.92018E+13;0 caso ;0 defunción ;999999;;Leoncio Prado;Regular;SELVA;Sierra central;Selva;11;1006;;;;;;0;0;0;13895;;0;0;0;0;0;597;2274;34572;100000;0;Polygon;1437;0;;;;2020;2018;9668;9957;82;2871;0;0;1056;;4757;891812;37443;;0;1;0,123194455;2,958,654,605;1;0;0;;0;0
HUANUCO;JOSE CRESPO Y CASTILLO;LEONCIO PRADO;0 caso ;100604;, LEONCIO PRADO, HUANUCO;, LEONCIO PRADO, HUANUCO;, LEONCIO PRADO, HUANUCO;Situación actual de Zika. semana epidemiológica ;2018;Zika;100604;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2018100604;FALSO;AUCAYACU;10;100604;1006;10;10;No Pobre;;Huanuco;Huanuco;0;Jose Crespo Y Castillo;Metaxénicas;Zika;5/01/2021 16:40;3/05/2019;FALSO;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{6046235F-B7E8-46EF-B0E2-B3777215BBEA};39;0;0;3.92018E+13;0 caso ;0 defunción ;999999;;Leoncio Prado;Regular;SELVA;Sierra central;Selva;10;1006;;;;;;0;0;0;13895;;0;0;0;0;0;597;2274;34572;100000;0;Polygon;1437;0;;;;2020;2018;9668;9957;82;2871;0;0;1056;;4757;891812;37443;;0;1;0,123194455;2,958,654,605;1;0;0;;0;0
HUANUCO;JOSE CRESPO Y CASTILLO;LEONCIO PRADO;0 caso ;100604;, LEONCIO PRADO, HUANUCO;, LEONCIO PRADO, HUANUCO;, LEONCIO PRADO, HUANUCO;Situación actual de Zika. semana epidemiológica ;2018;Zika;100604;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2018100604;FALSO;AUCAYACU;10;100604;1006;10;10;No Pobre;;Huanuco;Huanuco;0;Jose Crespo Y Castillo;Metaxénicas;Zika;5/01/2021 16:40;3/05/2019;FALSO;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{6046235F-B7E8-46EF-B0E2-B3777215BBEA};39;0;0;3.92019E+12;0 caso ;0 defunción ;999999;;Leoncio Prado;Regular;SELVA;Sierra central;Selva;9;1006;;;;;;0;0;0;13895;;0;0;0;0;0;597;2274;34572;100000;0;Polygon;1437;0;;;;2020;2018;9668;9957;82;2871;0;0;1056;;4757;891812;37443;;0;1;0,123194455;2,958,654,605;1;0;0;;0;0
HUANUCO;JOSE CRESPO Y CASTILLO;LEONCIO PRADO;0 caso ;100604;, LEONCIO PRADO, HUANUCO;, LEONCIO PRADO, HUANUCO;, LEONCIO PRADO, HUANUCO;Situación actual de Zika. semana epidemiológica ;2018;Zika;100604;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2018100604;FALSO;AUCAYACU;10;100604;1006;10;10;No Pobre;;Huanuco;Huanuco;0;Jose Crespo Y Castillo;Metaxénicas;Zika;5/01/2021 16:40;3/05/2019;FALSO;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{6046235F-B7E8-46EF-B0E2-B3777215BBEA};39;0;0;3.92019E+12;0 caso ;0 defunción ;999999;;Leoncio Prado;Regular;SELVA;Sierra central;Selva;8;1006;;;;;;0;0;0;13895;;0;0;0;0;0;597;2274;34572;100000;0;Polygon;1437;0;;;;2020;2018;9668;9957;82;2871;0;0;1056;;4757;891812;37443;;0;1;0,123194455;2,958,654,605;1;0;0;;0;0
HUANUCO;JOSE CRESPO Y CASTILLO;LEONCIO PRADO;0 caso ;100604;, LEONCIO PRADO, HUANUCO;, LEONCIO PRADO, HUANUCO;, LEONCIO PRADO, HUANUCO;Situación actual de Zika. semana epidemiológica ;2018;Zika;100604;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2018100604;FALSO;AUCAYACU;10;100604;1006;10;10;No Pobre;;Huanuco;Huanuco;0;Jose Crespo Y Castillo;Metaxénicas;Zika;5/01/2021 16:40;3/05/2019;FALSO;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{6046235F-B7E8-46EF-B0E2-B3777215BBEA};39;0;0;3.92019E+12;0 caso ;0 defunción ;999999;;Leoncio Prado;Regular;SELVA;Sierra central;Selva;7;1006;;;;;;0;0;0;13895;;0;0;0;0;0;597;2274;34572;100000;0;Polygon;1437;0;;;;2020;2018;9668;9957;82;2871;0;0;1056;;4757;891812;37443;;0;1;0,123194455;2,958,654,605;1;0;0;;0;0
HUANUCO;JOSE CRESPO Y CASTILLO;LEONCIO PRADO;0 caso ;100604;, LEONCIO PRADO, HUANUCO;, LEONCIO PRADO, HUANUCO;, LEONCIO PRADO, HUANUCO;Situación actual de Zika. semana epidemiológica ;2018;Zika;100604;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2018100604;FALSO;AUCAYACU;10;100604;1006;10;10;No Pobre;;Huanuco;Huanuco;0;Jose Crespo Y Castillo;Metaxénicas;Zika;5/01/2021 16:40;3/05/2019;FALSO;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{6046235F-B7E8-46EF-B0E2-B3777215BBEA};39;0;0;3.92019E+12;0 caso ;0 defunción ;999999;;Leoncio Prado;Regular;SELVA;Sierra central;Selva;6;1006;;;;;;0;0;0;13895;;0;0;0;0;0;597;2274;34572;100000;0;Polygon;1437;0;;;;2020;2018;9668;9957;82;2871;0;0;1056;;4757;891812;37443;;0;1;0,123194455;2,958,654,605;1;0;0;;0;0
HUANUCO;JOSE CRESPO Y CASTILLO;LEONCIO PRADO;0 caso ;100604;, LEONCIO PRADO, HUANUCO;, LEONCIO PRADO, HUANUCO;, LEONCIO PRADO, HUANUCO;Situación actual de Zika. semana epidemiológica ;2018;Zika;100604;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2018100604;FALSO;AUCAYACU;10;100604;1006;10;10;No Pobre;;Huanuco;Huanuco;0;Jose Crespo Y Castillo;Metaxénicas;Zika;5/01/2021 16:40;3/05/2019;FALSO;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{6046235F-B7E8-46EF-B0E2-B3777215BBEA};39;0;0;3.92019E+12;0 caso ;0 defunción ;999999;;Leoncio Prado;Regular;SELVA;Sierra central;Selva;5;1006;;;;;;0;0;0;13895;;0;0;0;0;0;597;2274;34572;100000;0;Polygon;1437;0;;;;2020;2018;9668;9957;82;2871;0;0;1056;;4757;891812;37443;;0;1;0,123194455;2,958,654,605;1;0;0;;0;0
HUANUCO;JOSE CRESPO Y CASTILLO;LEONCIO PRADO;0 caso ;100604;, LEONCIO PRADO, HUANUCO;, LEONCIO PRADO, HUANUCO;, LEONCIO PRADO, HUANUCO;Situación actual de Zika. semana epidemiológica ;2018;Zika;100604;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2018100604;FALSO;AUCAYACU;10;100604;1006;10;10;No Pobre;;Huanuco;Huanuco;0;Jose Crespo Y Castillo;Metaxénicas;Zika;5/01/2021 16:40;3/05/2019;FALSO;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{6046235F-B7E8-46EF-B0E2-B3777215BBEA};39;0;0;3.92018E+12;0 caso ;0 defunción ;999999;;Leoncio Prado;Regular;SELVA;Sierra central;Selva;4;1006;;;;;;0;0;0;13895;;0;0;0;0;0;597;2274;34572;100000;0;Polygon;1437;0;;;;2020;2018;9668;9957;82;2871;0;0;1056;;4757;891812;37443;;0;1;0,123194455;2,958,654,605;1;0;0;;0;0
HUANUCO;JOSE CRESPO Y CASTILLO;LEONCIO PRADO;0 caso ;100604;, LEONCIO PRADO, HUANUCO;, LEONCIO PRADO, HUANUCO;, LEONCIO PRADO, HUANUCO;Situación actual de Zika. semana epidemiológica ;2018;Zika;100604;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2018100604;FALSO;AUCAYACU;10;100604;1006;10;10;No Pobre;;Huanuco;Huanuco;0;Jose Crespo Y Castillo;Metaxénicas;Zika;5/01/2021 16:40;3/05/2019;FALSO;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{6046235F-B7E8-46EF-B0E2-B3777215BBEA};39;0;0;3.92018E+12;0 caso ;0 defunción ;999999;;Leoncio Prado;Regular;SELVA;Sierra central;Selva;3;1006;;;;;;0;0;0;13895;;0;0;0;0;0;597;2274;34572;100000;0;Polygon;1437;0;;;;2020;2018;9668;9957;82;2871;0;0;1056;;4757;891812;37443;;0;1;0,123194455;2,958,654,605;1;0;0;;0;0
HUANUCO;JOSE CRESPO Y CASTILLO;LEONCIO PRADO;0 caso ;100604;, LEONCIO PRADO, HUANUCO;, LEONCIO PRADO, HUANUCO;, LEONCIO PRADO, HUANUCO;Situación actual de Zika. semana epidemiológica ;2018;Zika;100604;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2018100604;FALSO;AUCAYACU;10;100604;1006;10;10;No Pobre;;Huanuco;Huanuco;0;Jose Crespo Y Castillo;Metaxénicas;Zika;5/01/2021 16:40;3/05/2019;FALSO;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{6046235F-B7E8-46EF-B0E2-B3777215BBEA};39;0;0;3.92018E+12;0 caso ;0 defunción ;999999;;Leoncio Prado;Regular;SELVA;Sierra central;Selva;2;1006;;;;;;0;0;0;13895;;0;0;0;0;0;597;2274;34572;100000;0;Polygon;1437;0;;;;2020;2018;9668;9957;82;2871;0;0;1056;;4757;891812;37443;;0;1;0,123194455;2,958,654,605;1;0;0;;0;0
HUANUCO;JOSE CRESPO Y CASTILLO;LEONCIO PRADO;0 caso ;100604;, LEONCIO PRADO, HUANUCO;, LEONCIO PRADO, HUANUCO;, LEONCIO PRADO, HUANUCO;Situación actual de Zika. semana epidemiológica ;2018;Zika;100604;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2018100604;FALSO;AUCAYACU;10;100604;1006;10;10;No Pobre;;Huanuco;Huanuco;0;Jose Crespo Y Castillo;Metaxénicas;Zika;5/01/2021 16:40;3/05/2019;FALSO;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{6046235F-B7E8-46EF-B0E2-B3777215BBEA};39;0;0;3.92018E+12;0 caso ;0 defunción ;999999;;Leoncio Prado;Regular;SELVA;Sierra central;Selva;1;1006;;;;;;0;0;0;13895;;0;0;0;0;0;597;2274;34572;100000;0;Polygon;1437;0;;;;2020;2018;9668;9957;82;2871;0;0;1056;;4757;891812;37443;;0;1;0,123194455;2,958,654,605;1;0;0;;0;0
AMAZONAS;BAGUA GRANDE;UTCUBAMBA;18 casos ;18010701;, UTCUBAMBA, AMAZONAS;, UTCUBAMBA, AMAZONAS;, UTCUBAMBA, AMAZONAS;Situación actual de Zika. semana epidemiológica ;2018;Zika;10701;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2018010701;FALSO;BAGUA GRANDE;1;10701;107;36;1;No Pobre;8;Amazonas;Amazonas;0;Bagua Grande;Metaxénicas;Zika;5/01/2021 16:40;3/05/2019;FALSO;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{B6EE6257-B3B9-4800-94E3-F6497240D75A};39;333,686;556,143;3.92018E+13;17 casos ;0 defunción ;999999;;Utcubamba;Regular;SELVA;Selva;Selva;22;107;;;;"94.400000000000006% de Casos 
confirmados";"0 defunciones, 
0% de letalidad";3;18;17;38491;7;0;0;2;1;1;1134;4086;49213;100000;0;Polygon;1303;0;;0;1;2020;2018;13850;15841;69;5220;0;0;957;;3881;425829;54433;94,444,444,444;3,45;1;0,059398753;1,227,603,351;1;0;4,227,048,886;94,4;0;0
AMAZONAS;BAGUA GRANDE;UTCUBAMBA;20 casos ;20010701;, UTCUBAMBA, AMAZONAS;, UTCUBAMBA, AMAZONAS;, UTCUBAMBA, AMAZONAS;Situación actual de Zika. semana epidemiológica ;2018;Zika;10701;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2018010701;FALSO;BAGUA GRANDE;1;10701;107;36;1;No Pobre;9;Amazonas;Amazonas;0;Bagua Grande;Metaxénicas;Zika;5/01/2021 16:40;3/05/2019;FALSO;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{B6EE6257-B3B9-4800-94E3-F6497240D75A};39;370,762;185,381;3.92018E+13;18 casos ;0 defunción ;999999;;Utcubamba;Regular;SELVA;Selva;Selva;28;107;;;;"90% de Casos 
confirmados";"0 defunciones, 
0% de letalidad";1;20;18;38491;7;0;0;0;1;2;1134;4086;49213;100000;0;Polygon;1303;0;;0;1;2020;2018;13850;15841;69;5220;0;0;957;;3881;425829;54433;90;1,15;1;0,059398753;1,227,603,351;1;0;4,696,720,984;90;0;0
AMAZONAS;BAGUA GRANDE;UTCUBAMBA;14 casos ;14010701;, UTCUBAMBA, AMAZONAS;, UTCUBAMBA, AMAZONAS;, UTCUBAMBA, AMAZONAS;Situación actual de Zika. semana epidemiológica ;2018;Zika;10701;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2018010701;FALSO;BAGUA GRANDE;1;10701;107;36;1;No Pobre;8;Amazonas;Amazonas;0;Bagua Grande;Metaxénicas;Zika;5/01/2021 16:40;3/05/2019;FALSO;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{B6EE6257-B3B9-4800-94E3-F6497240D75A};39;259,533;556,143;3.92018E+13;14 casos ;0 defunción ;999999;;Utcubamba;Regular;SELVA;Selva;Selva;16;107;;;;"100% de Casos 
confirmados";"0 defunciones, 
0% de letalidad";3;14;14;38491;6;0;0;3;0;0;1134;4086;49213;100000;0;Polygon;1303;0;;0;1;2020;2018;13850;15841;69;5220;0;0;957;;3881;425829;54433;100;3,45;1;0,059398753;1,227,603,351;1;0;3,287,704,689;100;0;0
AMAZONAS;BAGUA GRANDE;UTCUBAMBA;10 casos ;10010701;, UTCUBAMBA, AMAZONAS;, UTCUBAMBA, AMAZONAS;, UTCUBAMBA, AMAZONAS;Situación actual de Zika. semana epidemiológica ;2018;Zika;10701;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2018010701;FALSO;BAGUA GRANDE;1;10701;107;36;1;No Pobre;8;Amazonas;Amazonas;0;Bagua Grande;Metaxénicas;Zika;5/01/2021 16:40;3/05/2019;FALSO;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{B6EE6257-B3B9-4800-94E3-F6497240D75A};39;185,381;185,381;3.92018E+13;10 casos ;0 defunción ;999999;;Utcubamba;Regular;SELVA;Selva;Selva;14;107;;;;"100% de Casos 
confirmados";"0 defunciones, 
0% de letalidad";1;10;10;38491;6;0;0;1;0;0;1134;4086;49213;100000;0;Polygon;1303;0;;0;1;2020;2018;13850;15841;69;5220;0;0;957;;3881;425829;54433;100;1,15;1;0,059398753;1,227,603,351;1;0;2,348,360,492;100;0;0
AMAZONAS;BAGUA GRANDE;UTCUBAMBA;15 casos ;15010701;, UTCUBAMBA, AMAZONAS;, UTCUBAMBA, AMAZONAS;, UTCUBAMBA, AMAZONAS;Situación actual de Zika. semana epidemiológica ;2018;Zika;10701;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2018010701;FALSO;BAGUA GRANDE;1;10701;107;36;1;No Pobre;8;Amazonas;Amazonas;0;Bagua Grande;Metaxénicas;Zika;5/01/2021 16:40;3/05/2019;FALSO;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{B6EE6257-B3B9-4800-94E3-F6497240D75A};39;278,071;185,381;3.92018E+13;15 casos ;0 defunción ;999999;;Utcubamba;Regular;SELVA;Selva;Selva;19;107;;;;"100% de Casos 
confirmados";"0 defunciones, 
0% de letalidad";1;15;15;38491;4;0;0;1;0;0;1134;4086;49213;100000;0;Polygon;1303;0;;0;1;2020;2018;13850;15841;69;5220;0;0;957;;3881;425829;54433;100;1,15;1;0,059398753;1,227,603,351;1;0;3,522,540,738;100;0;0
AMAZONAS;BAGUA GRANDE;UTCUBAMBA;19 casos ;19010701;, UTCUBAMBA, AMAZONAS;, UTCUBAMBA, AMAZONAS;, UTCUBAMBA, AMAZONAS;Situación actual de Zika. semana epidemiológica ;2018;Zika;10701;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2018010701;FALSO;BAGUA GRANDE;1;10701;107;36;1;No Pobre;8;Amazonas;Amazonas;0;Bagua Grande;Metaxénicas;Zika;5/01/2021 16:40;3/05/2019;FALSO;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{B6EE6257-B3B9-4800-94E3-F6497240D75A};39;352,224;185,381;3.92018E+13;18 casos ;0 defunción ;999999;;Utcubamba;Regular;SELVA;Selva;Selva;25;107;;;;"94.700000000000003% de Casos 
confirmados";"0 defunciones, 
0% de letalidad";1;19;18;38491;4;0;0;1;0;1;1134;4086;49213;100000;0;Polygon;1303;0;;0;1;2020;2018;13850;15841;69;5220;0;0;957;;3881;425829;54433;94,736,842,105;1,15;1;0,059398753;1,227,603,351;1;0;4,461,884,935;94,7;0;0
AMAZONAS;BAGUA GRANDE;UTCUBAMBA;7 casos ;7010701;, UTCUBAMBA, AMAZONAS;, UTCUBAMBA, AMAZONAS;, UTCUBAMBA, AMAZONAS;Situación actual de Zika. semana epidemiológica ;2018;Zika;10701;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2018010701;FALSO;BAGUA GRANDE;1;10701;107;36;1;No Pobre;7;Amazonas;Amazonas;0;Bagua Grande;Metaxénicas;Zika;5/01/2021 16:40;3/05/2019;FALSO;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{B6EE6257-B3B9-4800-94E3-F6497240D75A};39;129,767;556,143;3.92019E+12;7 casos ;0 defunción ;999999;;Utcubamba;Regular;SELVA;Selva;Selva;6;107;;;;"100% de Casos 
confirmados";"0 defunciones, 
0% de letalidad";3;7;7;38491;3;0;0;3;0;0;1134;4086;49213;100000;0;Polygon;1303;0;;0;1;2020;2018;13850;15841;69;5220;0;0;957;;3881;425829;54433;100;3,45;1;0,059398753;1,227,603,351;1;0;1,643,852,344;100;0;0
AMAZONAS;BAGUA GRANDE;UTCUBAMBA;9 casos ;9010701;, UTCUBAMBA, AMAZONAS;, UTCUBAMBA, AMAZONAS;, UTCUBAMBA, AMAZONAS;Situación actual de Zika. semana epidemiológica ;2018;Zika;10701;"Actualizado al  (DD/MM/YYYY)
5/1/2021";52;Urbano;2018010701;FALSO;BAGUA GRANDE;1;10701;107;36;1;No Pobre;7;Amazonas;Amazonas;0;Bagua Grande;Metaxénicas;Zika;5/01/2021 16:40;3/05/2019;FALSO;;OFICIO N ° 201-2019-INEI/DNCE-DECG;{B6EE6257-B3B9-4800-94E3-F6497240D75A};39;166,843;370,762;3.92018E+13;9 casos ;0 defunción ;999999;;Utcubamba;Regular;SELVA;Selva;Selva;11;107;;;;"100% de Casos 
confirmados";"0 defunciones, 
0% de letalidad";2;9;9;38491;3;0;0;2;0;0;1134;4086;49213;100000;0;Polygon;1303;0;;0;1;2020;2018;13850;15841;69;5220;0;0;957;;3881;425829;54433;100;2,3;1;0,059398753;1,227,603,351;1;0;2,113,524,443;100;0;0
